,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
14658,PN,0,0,0
14659,PN,0,0,0
14660,PN,0,0,0
14661,PN,0,0,0
14662,PN,0,0,0
14663,PN,0,0,0
14664,PN,0,0,0
14665,PN,0,0,0
14666,PN,0,0,0
14667,PN,0,0,0
14668,PN,0,0,0
14669,PN,0,0,0
14670,PN,0,0,0
14671,PN,0,0,0
14672,PN,0,0,0
14673,PN,0,0,0
14674,PN,0,0,0
14675,PN,0,0,0
14676,PN,0,0,0
14677,PN,0,0,0
14678,PN,0,0,0
14679,PN,0,0,0
14680,PN,0,0,0
14681,PN,0,0,0
14682,PN,0,0,0
14683,PN,0,0,0
14684,PN,0,0,0
14685,PN,0,0,0
14686,PN,0,0,0
14687,PN,0,0,0
14688,PN,0,0,0
14689,PN,0,0,0
14690,PN,0,0,0
14691,PN,0,0,0
14692,PN,0,0,0
14693,PN,0,0,0
14694,PN,0,0,0
14695,PN,0,0,0
14696,PN,0,0,0
14697,PN,0,0,0
14698,PN,0,0,0
14699,PN,0,0,0
14700,PN,0,0,0
14701,PN,0,0,0
14702,PN,0,0,0
14703,PN,0,0,0
14704,PN,0,0,0
14705,PN,0,0,0
14706,PN,0,0,0
14707,PN,0,0,0
14708,PN,0,0,0
14709,PN,0,0,0
14710,PN,0,0,0
14711,PN,0,0,0
14712,PN,0,0,0
14713,PN,0,0,0
14714,PN,0,0,0
14715,PN,0,0,0
14716,PN,0,0,0
14717,PN,0,0,0
14718,PN,0,0,0
14719,PN,0,0,0
14720,PN,0,0,0
14721,PN,0,0,0
14722,PN,0,0,0
14723,PN,0,0,0
14724,PN,0,0,0
14725,PN,0,0,0
14726,PN,0,0,0
14727,PN,0,0,0
14728,PN,0,0,0
14729,PN,0,0,0
14730,PN,0,0,0
14731,PN,0,0,0
14732,PN,0,0,0
14733,PN,0,0,0
14734,PN,0,0,0
14735,PN,0,0,0
14736,PN,0,0,0
14737,PN,0,0,0
14738,PN,0,0,0
14739,PN,0,0,0
14740,PN,0,0,0
14741,PN,0,0,0
14742,PN,0,0,0
14743,PN,0,0,0
14744,PN,0,0,0
14745,PN,0,0,0
14746,PN,0,0,0
14747,PN,0,0,0
14748,PN,0,0,0
14749,PN,0,0,0
14750,PN,0,0,0
14751,PN,0,0,0
14752,PN,0,0,0
14753,PN,0,0,0
14754,PN,0,0,0
14755,PN,0,0,0
14756,PN,0,0,0
14757,PN,0,0,0
14758,PN,0,0,0
14759,PN,0,0,0
14760,PN,0,0,0
14761,PN,0,0,0
14762,PN,0,0,0
14763,PN,0,0,0
14764,PN,0,0,0
14765,PN,0,0,0
14766,PN,0,0,0
14767,PN,0,0,0
14768,PN,0,0,0
14769,PN,0,0,0
14770,PN,0,0,0
14771,PN,0,0,0
14772,PN,0,0,0
14773,PN,0,0,0
14774,PN,0,0,0
14775,PN,0,0,0
14776,PN,0,0,0
14777,PN,0,0,0
14778,PN,0,0,0
14779,PN,0,0,0
14780,PN,0,0,0
14781,PN,0,0,0
14782,PN,0,0,0
14783,PN,0,0,0
14784,PN,0,0,0
14785,PN,0,0,0
14786,PN,0,0,0
14787,PN,0,0,0
14788,PN,0,0,0
14789,PN,0,0,0
14790,PN,0,0,0
14791,PN,0,0,0
14792,PN,0,0,0
14793,PN,0,0,0
14794,PN,0,0,0
14795,PN,0,0,0
14796,PN,0,0,0
14797,PN,0,0,0
14798,PN,0,0,0
14799,PN,0,0,0
14800,PN,0,0,0
14801,PN,0,0,0
14802,PN,0,0,0
14803,PN,0,0,0
14804,PN,0,0,0
14805,PN,0,0,0
14806,PN,0,0,0
14807,PN,0,0,0
14808,PN,0,0,0
14809,PN,0,0,0
14810,PN,0,0,0
14811,PN,0,0,0
14812,PN,0,0,0
14813,PN,0,0,0
14814,PN,0,0,0
14815,PN,0,0,0
14816,PN,0,0,0
14817,PN,0,0,0
14818,PN,0,0,0
14819,PN,0,0,0
14820,PN,0,0,0
14821,PN,0,0,0
14822,PN,0,0,0
14823,PN,0,0,0
14824,PN,0,0,0
14825,PN,0,0,0
14826,PN,0,0,0
14827,PN,0,0,0
14828,PN,0,0,0
14829,PN,0,0,0
14830,PN,0,0,0
14831,PN,0,0,0
14832,PN,0,0,0
14833,PN,0,0,0
14834,PN,0,0,0
14835,PN,0,0,0
14836,PN,0,0,0
14837,PN,0,0,0
14838,PN,0,0,0
14839,PN,0,0,0
14840,PN,0,0,0
14841,PN,0,0,0
14842,PN,0,0,0
14843,PN,0,0,0
14844,PN,0,0,0
14845,PN,0,0,0
14846,PN,0,0,0
14847,PN,0,0,0
14848,PN,0,0,0
14849,PN,0,0,0
14850,PN,0,0,0
14851,PN,0,0,0
14852,PN,0,0,0
14853,PN,0,0,0
14854,PN,0,0,0
14855,PN,0,0,0
14856,PN,0,0,0
14857,PN,0,0,0
14858,PN,0,0,0
14859,PN,0,0,0
14860,PN,0,0,0
14861,PN,0,0,0
14862,PN,0,0,0
14863,PN,0,0,0
14864,PN,0,0,0
14865,PN,0,0,0
14866,PN,0,0,0
14867,PN,0,0,0
14868,PN,0,0,0
14869,PN,0,0,0
14870,PN,0,0,0
14871,PN,0,0,0
14872,PN,0,0,0
14873,PN,0,0,0
14874,PN,0,0,0
14875,PN,0,0,0
14876,PN,0,0,0
14877,PN,0,0,0
14878,PN,0,0,0
14879,PN,0,0,0
14880,PN,0,0,0
14881,PN,0,0,0
14882,PN,0,0,0
14883,PN,0,0,0
14884,PN,0,0,0
14885,PN,0,0,0
14886,PN,0,0,0
14887,PN,0,0,0
14888,PN,0,0,0
14889,PN,0,0,0
14890,PN,0,0,0
14891,PN,0,0,0
14892,PN,0,0,0
14893,PN,0,0,0
14894,PN,0,0,0
14895,PN,0,0,0
14896,PN,0,0,0
14897,PN,0,0,0
14898,PN,0,0,0
14899,PN,0,0,0
14900,PN,0,0,0
14901,PN,0,0,0
14902,PN,0,0,0
14903,PN,0,0,0
14904,PN,0,0,0
14905,PN,0,0,0
14906,PN,0,0,0
14907,PN,0,0,0
14908,PN,0,0,0
14909,PN,0,0,0
14910,PN,0,0,0
14911,PN,0,0,0
14912,PN,0,0,0
14913,PN,0,0,0
14914,PN,0,0,0
14915,PN,0,0,0
14916,PN,0,0,0
14917,PN,0,0,0
14918,PN,0,0,0
14919,PN,0,0,0
14920,PN,0,0,0
14921,PN,0,0,0
14922,PN,0,0,0
14923,PN,0,0,0
14924,PN,0,0,0
14925,PN,0,0,0
14926,PN,0,0,0
14927,PN,0,0,0
14928,PN,0,0,0
14929,PN,0,0,0
14930,PN,0,0,0
14931,PN,0,0,0
14932,PN,0,0,0
14933,PN,0,0,0
14934,PN,0,0,0
14935,PN,0,0,0
14936,PN,0,0,0
14937,PN,0,0,0
14938,PN,0,0,0
14939,PN,0,0,0
14940,PN,0,0,0
14941,PN,0,0,0
14942,PN,0,0,0
14943,PN,0,0,0
14944,PN,0,0,0
14945,PN,0,0,0
14946,PN,0,0,0
14947,PN,0,0,0
14948,PN,0,0,0
14949,PN,0,0,0
14950,PN,0,0,0
14951,PN,0,0,0
14952,PN,0,0,0
14953,PN,0,0,0
14954,PN,0,0,0
14955,PN,0,0,0
14956,PN,0,0,0
14957,PN,0,0,0
14958,PN,0,0,0
14959,PN,0,0,0
14960,PN,0,0,0
14961,PN,0,0,0
14962,PN,0,0,0
14963,PN,0,0,0
14964,PN,0,0,0
14965,PN,0,0,0
14966,PN,0,0,0
14967,PN,0,0,0
14968,PN,0,0,0
14969,PN,0,0,0
14970,PN,0,0,0
14971,PN,0,0,0
14972,PN,0,0,0
14973,PN,0,0,0
14974,PN,0,0,0
14975,PN,0,0,0
14976,PN,0,0,0
14977,PN,0,0,0
14978,PN,0,0,0
14979,PN,0,0,0
14980,PN,0,0,0
14981,PN,0,0,0
14982,PN,0,0,0
14983,PN,0,0,0
14984,PN,0,0,0
14985,PN,0,0,0
14986,PN,0,0,0
14987,PN,0,0,0
14988,PN,0,0,0
14989,PN,0,0,0
14990,PN,0,0,0
14991,PN,0,0,0
14992,PN,0,0,0
14993,PN,0,0,0
14994,PN,0,0,0
14995,PN,0,0,0
14996,PN,0,0,0
14997,PN,0,0,0
14998,PN,0,0,0
14999,PN,0,0,0
15000,PN,0,0,0
15001,PN,0,0,0
15002,PN,0,0,0
15003,PN,0,0,0
15004,PN,0,0,0
15005,PN,0,0,0
15006,PN,0,0,0
15007,PN,0,0,0
15008,PN,0,0,0
15009,PN,0,0,0
15010,PN,0,0,0
15011,PN,0,0,0
15012,PN,0,0,0
15013,PN,0,0,0
15014,PN,0,0,0
15015,PN,0,0,0
15016,PN,0,0,0
15017,PN,0,0,0
15018,PN,0,0,0
15019,PN,0,0,0
15020,PN,0,0,0
15021,PN,0,0,0
15022,PN,0,0,0
15023,PN,0,0,0
15024,PN,0,0,0
15025,PN,0,0,0
15026,PN,0,0,0
15027,PN,0,0,0
15028,PN,0,0,0
15029,PN,0,0,0
15030,PN,0,0,0
15031,PN,0,0,0
15032,PN,0,0,0
15033,PN,0,0,0
15034,PN,0,0,0
15035,PN,0,0,0
15036,PN,0,0,0
15037,PN,0,0,0
15038,PN,0,0,0
15039,PN,0,0,0
15040,PN,0,0,0
15041,PN,0,0,0
15042,PN,0,0,0
15043,PN,0,0,0
15044,PN,0,0,0
15045,PN,0,0,0
15046,PN,0,0,0
15047,PN,0,0,0
15048,PN,0,0,0
15049,PN,0,0,0
15050,PN,0,0,0
15051,PN,0,0,0
15052,PN,0,0,0
15053,PN,0,0,0
15054,PN,0,0,0
15055,PN,0,0,0
15056,PN,0,0,0
15057,PN,0,0,0
15058,PN,0,0,0
15059,PN,0,0,0
15060,PN,0,0,0
15061,PN,0,0,0
15062,PN,0,0,0
15063,PN,0,0,0
15064,PN,0,0,0
15065,PN,0,0,0
15066,PN,0,0,0
15067,PN,0,0,0
15068,PN,0,0,0
15069,PN,0,0,0
15070,PN,0,0,0
15071,PN,0,0,0
15072,PN,0,0,0
15073,PN,0,0,0
15074,PN,0,0,0
15075,PN,0,0,0
15076,PN,0,0,0
15077,PN,0,0,0
15078,PN,0,0,0
15079,PN,0,0,0
15080,PN,0,0,0
15081,PN,0,0,0
15082,PN,0,0,0
15083,PN,0,0,0
15084,PN,0,0,0
15085,PN,0,0,0
15086,PN,0,0,0
15087,PN,0,0,0
15088,PN,0,0,0
15089,PN,0,0,0
15090,PN,0,0,0
15091,PN,0,0,0
15092,PN,0,0,0
15093,PN,0,0,0
15094,PN,0,0,0
15095,PN,0,0,0
15096,PN,0,0,0
15097,PN,0,0,0
15098,PN,0,0,0
15099,PN,0,0,0
15100,PN,0,0,0
15101,PN,0,0,0
15102,PN,0,0,0
15103,PN,0,0,0
15104,PN,0,0,0
15105,PN,0,0,0
15106,PN,0,0,0
15107,PN,0,0,0
15108,PN,0,0,0
15109,PN,0,0,0
15110,PN,0,0,0
15111,PN,0,0,0
15112,PN,0,0,0
15113,PN,0,0,0
15114,PN,0,0,0
15115,PN,0,0,0
15116,PN,0,0,0
15117,PN,0,0,0
15118,PN,0,0,0
15119,PN,0,0,0
15120,PN,0,0,0
15121,PN,0,0,0
15122,PN,0,0,0
15123,PN,0,0,0
15124,PN,0,0,0
15125,PN,0,0,0
15126,PN,0,0,0
15127,PN,0,0,0
15128,PN,0,0,0
15129,PN,0,0,0
15130,PN,0,0,0
15131,PN,0,0,0
15132,PN,0,0,0
15133,PN,0,0,0
15134,PN,0,0,0
15135,PN,0,0,0
15136,PN,0,0,0
15137,PN,0,0,0
15138,PN,0,0,0
15139,PN,0,0,0
15140,PN,0,0,0
15141,PN,0,0,0
15142,PN,0,0,0
15143,PN,0,0,0
15144,PN,0,0,0
15145,PN,0,0,0
15146,PN,0,0,0
15147,PN,0,0,0
15148,PN,0,0,0
15149,PN,0,0,0
15150,PN,0,0,0
15151,PN,0,0,0
15152,PN,0,0,0
15153,PN,0,0,0
15154,PN,0,0,0
15155,PN,0,0,0
15156,PN,0,0,0
15157,PN,0,0,0
15158,PN,0,0,0
15159,PN,0,0,0
15160,PN,0,0,0
15161,PN,0,0,0
15162,PN,0,0,0
15163,PN,0,0,0
15164,PN,0,0,0
15165,PN,0,0,0
15166,PN,0,0,0
15167,PN,0,0,0
15168,PN,0,0,0
15169,PN,0,0,0
15170,PN,0,0,0
15171,PN,0,0,0
15172,PN,0,0,0
15173,PN,0,0,0
15174,PN,0,0,0
15175,PN,0,0,0
15176,PN,0,0,0
15177,PN,0,0,0
15178,PN,0,0,0
15179,PN,0,0,0
15180,PN,0,0,0
15181,PN,0,0,0
15182,PN,0,0,0
15183,PN,0,0,0
15184,PN,0,0,0
15185,PN,0,0,0
15186,PN,0,0,0
15187,PN,0,0,0
15188,PN,0,0,0
15189,PN,0,0,0
15190,PN,0,0,0
15191,PN,0,0,0
15192,PN,0,0,0
15193,PN,0,0,0
15194,PN,0,0,0
15195,PN,0,0,0
15196,PN,0,0,0
15197,PN,0,0,0
15198,PN,0,0,0
15199,PN,0,0,0
15200,PN,0,0,0
15201,PN,0,0,0
15202,PN,0,0,0
15203,PN,0,0,0
15204,PN,0,0,0
15205,PN,0,0,0
15206,PN,0,0,0
15207,PN,0,0,0
15208,PN,0,0,0
15209,PN,0,0,0
15210,PN,0,0,0
15211,PN,0,0,0
15212,PN,0,0,0
15213,PN,0,0,0
15214,PN,0,0,0
15215,PN,0,0,0
15216,PN,0,0,0
15217,PN,0,0,0
15218,PN,0,0,0
15219,PN,0,0,0
15220,PN,0,0,0
15221,PN,0,0,0
15222,PN,0,0,0
15223,PN,0,0,0
15224,PN,0,0,0
15225,PN,0,0,0
15226,PN,0,0,0
15227,PN,0,0,0
15228,PN,0,0,0
15229,PN,0,0,0
15230,PN,0,0,0
15231,PN,0,0,0
15232,PN,0,0,0
15233,PN,0,0,0
15234,PN,0,0,0
15235,PN,0,0,0
15236,PN,0,0,0
15237,PN,0,0,0
15238,PN,0,0,0
15239,PN,0,0,0
15240,PN,0,0,0
15241,PN,0,0,0
15242,PN,0,0,0
15243,PN,0,0,0
15244,PN,0,0,0
15245,PN,0,0,0
15246,PN,0,0,0
15247,PN,0,0,0
15248,PN,0,0,0
15249,PN,0,0,0
15250,PN,0,0,0
15251,PN,0,0,0
15252,PN,0,0,0
15253,PN,0,0,0
15254,PN,0,0,0
15255,PN,0,0,0
15256,PN,0,0,0
15257,PN,0,0,0
15258,PN,0,0,0
15259,PN,0,0,0
15260,PN,0,0,0
15261,PN,0,0,0
15262,PN,0,0,0
15263,PN,0,0,0
15264,PN,0,0,0
15265,PN,0,0,0
15266,PN,0,0,0
15267,PN,0,0,0
15268,PN,0,0,0
15269,PN,0,0,0
15270,PN,0,0,0
15271,PN,0,0,0
15272,PN,0,0,0
15273,PN,0,0,0
15274,PN,0,0,0
15275,PN,0,0,0
15276,PN,0,0,0
15277,PN,0,0,0
15278,PN,0,0,0
15279,PN,0,0,0
15280,PN,0,0,0
15281,PN,0,0,0
15282,PN,0,0,0
15283,PN,0,0,0
15284,PN,0,0,0
15285,PN,0,0,0
15286,PN,0,0,0
15287,PN,0,0,0
15288,PN,0,0,0
15289,PN,0,0,0
15290,PN,0,0,0
15291,PN,0,0,0
15292,PN,0,0,0
15293,PN,0,0,0
15294,PN,0,0,0
15295,PN,0,0,0
15296,PN,0,0,0
15297,PN,0,0,0
15298,PN,0,0,0
15299,PN,0,0,0
15300,PN,0,0,0
15301,PN,0,0,0
15302,PN,0,0,0
15303,PN,0,0,0
15304,PN,0,0,0
15305,PN,0,0,0
15306,PN,0,0,0
15307,PN,0,0,0
15308,PN,0,0,0
15309,PN,0,0,0
15310,PN,0,0,0
15311,PN,0,0,0
15312,PN,0,0,0
15313,PN,0,0,0
15314,PN,0,0,0
15315,PN,0,0,0
15316,PN,0,0,0
15317,PN,0,0,0
15318,PN,0,0,0
15319,PN,0,0,0
15320,PN,0,0,0
15321,PN,0,0,0
15322,PN,0,0,0
15323,PN,0,0,0
15324,PN,0,0,0
15325,PN,0,0,0
15326,PN,0,0,0
15327,PN,0,0,0
15328,PN,0,0,0
15329,PN,0,0,0
15330,PN,0,0,0
15331,PN,0,0,0
15332,PN,0,0,0
15333,PN,0,0,0
15334,PN,0,0,0
15335,PN,0,0,0
15336,PN,0,0,0
15337,PN,0,0,0
15338,PN,0,0,0
15339,PN,0,0,0
15340,PN,0,0,0
15341,PN,0,0,0
15342,PN,0,0,0
15343,PN,0,0,0
15344,PN,0,0,0
15345,PN,0,0,0
15346,PN,0,0,0
15347,PN,0,0,0
15348,PN,0,0,0
15349,PN,0,0,0
15350,PN,0,0,0
15351,PN,0,0,0
15352,PN,0,0,0
15353,PN,0,0,0
15354,PN,0,0,0
15355,PN,0,0,0
15356,PN,0,0,0
15357,PN,0,0,0
15358,PN,0,0,0
15359,PN,0,0,0
15360,PN,0,0,0
15361,PN,0,0,0
15362,PN,0,0,0
15363,PN,0,0,0
15364,PN,0,0,0
15365,PN,0,0,0
15366,PN,0,0,0
15367,PN,0,0,0
15368,PN,0,0,0
15369,PN,0,0,0
15370,PN,0,0,0
15371,PN,0,0,0
15372,PN,0,0,0
15373,PN,0,0,0
15374,PN,0,0,0
15375,PN,0,0,0
15376,PN,0,0,0
15377,PN,0,0,0
15378,PN,0,0,0
15379,PN,0,0,0
15380,PN,0,0,0
15381,PN,0,0,0
15382,PN,0,0,0
15383,PN,0,0,0
15384,PN,0,0,0
15385,PN,0,0,0
15386,PN,0,0,0
15387,PN,0,0,0
15388,PN,0,0,0
15389,PN,0,0,0
15390,PN,0,0,0
15391,PN,0,0,0
15392,PN,0,0,0
15393,PN,0,0,0
15394,PN,0,0,0
15395,PN,0,0,0
15396,PN,0,0,0
15397,PN,0,0,0
15398,PN,0,0,0
15399,PN,0,0,0
15400,PN,0,0,0
15401,PN,0,0,0
15402,PN,0,0,0
15403,PN,0,0,0
15404,PN,0,0,0
15405,PN,0,0,0
15406,PN,0,0,0
15407,PN,0,0,0
15408,PN,0,0,0
15409,PN,0,0,0
15410,PN,0,0,0
15411,PN,0,0,0
15412,PN,0,0,0
15413,PN,0,0,0
15414,PN,0,0,0
15415,PN,0,0,0
15416,PN,0,0,0
15417,PN,0,0,0
15418,PN,0,0,0
15419,PN,0,0,0
15420,PN,0,0,0
15421,PN,0,0,0
15422,PN,0,0,0
15423,PN,0,0,0
15424,PN,0,0,0
15425,PN,0,0,0
15426,PN,0,0,0
15427,PN,0,0,0
15428,PN,0,0,0
15429,PN,0,0,0
15430,PN,0,0,0
15431,PN,0,0,0
15432,PN,0,0,0
15433,PN,0,0,0
15434,PN,0,0,0
15435,PN,0,0,0
15436,PN,0,0,0
15437,PN,0,0,0
15438,PN,0,0,0
15439,PN,0,0,0
15440,PN,0,0,0
15441,PN,0,0,0
15442,PN,0,0,0
15443,PN,0,0,0
15444,PN,0,0,0
15445,PN,0,0,0
15446,PN,0,0,0
15447,PN,0,0,0
15448,PN,0,0,0
15449,PN,0,0,0
15450,PN,0,0,0
15451,PN,0,0,0
15452,PN,0,0,0
15453,PN,0,0,0
15454,PN,0,0,0
15455,PN,0,0,0
15456,PN,0,0,0
15457,PN,0,0,0
15458,PN,0,0,0
15459,PN,0,0,0
15460,PN,0,0,0
15461,PN,0,0,0
15462,PN,0,0,0
15463,PN,0,0,0
15464,PN,0,0,0
15465,PN,0,0,0
15466,PN,0,0,0
15467,PN,0,0,0
15468,PN,0,0,0
15469,PN,0,0,0
15470,PN,0,0,0
15471,PN,0,0,0
15472,PN,0,0,0
15473,PN,0,0,0
15474,PN,0,0,0
15475,PN,0,0,0
15476,PN,0,0,0
15477,PN,0,0,0
15478,PN,0,0,0
15479,PN,0,0,0
15480,PN,0,0,0
15481,PN,0,0,0
15482,PN,0,0,0
15483,PN,0,0,0
15484,PN,0,0,0
15485,PN,0,0,0
15486,PN,0,0,0
15487,PN,0,0,0
15488,PN,0,0,0
15489,PN,0,0,0
15490,PN,0,0,0
15491,PN,0,0,0
15492,PN,0,0,0
15493,PN,0,0,0
15494,PN,0,0,0
15495,PN,0,0,0
15496,PN,0,0,0
15497,PN,0,0,0
15498,PN,0,0,0
15499,PN,0,0,0
15500,PN,0,0,0
15501,PN,0,0,0
15502,PN,0,0,0
15503,PN,0,0,0
15504,PN,0,0,0
15505,PN,0,0,0
15506,PN,0,0,0
15507,PN,0,0,0
15508,PN,0,0,0
15509,PN,0,0,0
15510,PN,0,0,0
15511,PN,0,0,0
15512,PN,0,0,0
15513,PN,0,0,0
15514,PN,0,0,0
15515,PN,0,0,0
15516,PN,0,0,0
15517,PN,0,0,0
15518,PN,0,0,0
15519,PN,0,0,0
15520,PN,0,0,0
15521,PN,0,0,0
15522,PN,0,0,0
15523,PN,0,0,0
15524,PN,0,0,0
15525,PN,0,0,0
15526,PN,0,0,0
15527,PN,0,0,0
15528,PN,0,0,0
15529,PN,0,0,0
15530,PN,0,0,0
15531,PN,0,0,0
15532,PN,0,0,0
15533,PN,0,0,0
15534,PN,0,0,0
15535,PN,0,0,0
15536,PN,0,0,0
15537,PN,0,0,0
15538,PN,0,0,0
15539,PN,0,0,0
15540,PN,0,0,0
15541,PN,0,0,0
15542,PN,0,0,0
15543,PN,0,0,0
15544,PN,0,0,0
15545,PN,0,0,0
15546,PN,0,0,0
15547,PN,0,0,0
15548,PN,0,0,0
15549,PN,0,0,0
15550,PN,0,0,0
15551,PN,0,0,0
15552,PN,0,0,0
15553,PN,0,0,0
15554,PN,0,0,0
15555,PN,0,0,0
15556,PN,0,0,0
15557,PN,0,0,0
15558,PN,0,0,0
15559,PN,0,0,0
15560,PN,0,0,0
15561,PN,0,0,0
15562,PN,0,0,0
15563,PN,0,0,0
15564,PN,0,0,0
15565,PN,0,0,0
15566,PN,0,0,0
15567,PN,0,0,0
15568,PN,0,0,0
15569,PN,0,0,0
15570,PN,0,0,0
15571,PN,0,0,0
15572,PN,0,0,0
15573,PN,0,0,0
15574,PN,0,0,0
15575,PN,0,0,0
15576,PN,0,0,0
15577,PN,0,0,0
15578,PN,0,0,0
15579,PN,0,0,0
15580,PN,0,0,0
15581,PN,0,0,0
15582,PN,0,0,0
15583,PN,0,0,0
15584,PN,0,0,0
15585,PN,0,0,0
15586,PN,0,0,0
15587,PN,0,0,0
15588,PN,0,0,0
15589,PN,0,0,0
15590,PN,0,0,0
15591,PN,0,0,0
15592,PN,0,0,0
15593,PN,0,0,0
15594,PN,0,0,0
15595,PN,0,0,0
15596,PN,0,0,0
15597,PN,0,0,0
15598,PN,0,0,0
15599,PN,0,0,0
15600,PN,0,0,0
15601,PN,0,0,0
15602,PN,0,0,0
15603,PN,0,0,0
15604,PN,0,0,0
15605,PN,0,0,0
15606,PN,0,0,0
15607,PN,0,0,0
15608,PN,0,0,0
15609,PN,0,0,0
15610,PN,0,0,0
15611,PN,0,0,0
15612,PN,0,0,0
15613,PN,0,0,0
15614,PN,0,0,0
15615,PN,0,0,0
15616,PN,0,0,0
15617,PN,0,0,0
15618,PN,0,0,0
15619,PN,0,0,0
15620,PN,0,0,0
15621,PN,0,0,0
15622,PN,0,0,0
15623,PN,0,0,0
15624,PN,0,0,0
15625,PN,0,0,0
15626,PN,0,0,0
15627,PN,0,0,0
15628,PN,0,0,0
15629,PN,0,0,0
15630,PN,0,0,0
15631,PN,0,0,0
15632,PN,0,0,0
15633,PN,0,0,0
15634,PN,0,0,0
15635,PN,0,0,0
15636,PN,0,0,0
15637,PN,0,0,0
15638,PN,0,0,0
15639,PN,0,0,0
15640,PN,0,0,0
15641,PN,0,0,0
15642,PN,0,0,0
15643,PN,0,0,0
15644,PN,0,0,0
15645,PN,0,0,0
15646,PN,0,0,0
15647,PN,0,0,0
15648,PN,0,0,0
15649,PN,0,0,0
15650,PN,0,0,0
15651,PN,0,0,0
15652,PN,0,0,0
15653,PN,0,0,0
15654,PN,0,0,0
15655,PN,0,0,0
15656,PN,0,0,0
15657,PN,0,0,0
15658,PN,0,0,0
15659,PN,0,0,0
15660,PN,0,0,0
15661,PN,0,0,0
15662,PN,0,0,0
15663,PN,0,0,0
15664,PN,0,0,0
15665,PN,0,0,0
15666,PN,0,0,0
15667,PN,0,0,0
15668,PN,0,0,0
15669,PN,0,0,0
15670,PN,0,0,0
15671,PN,0,0,0
15672,PN,0,0,0
15673,PN,0,0,0
15674,PN,0,0,0
15675,PN,0,0,0
15676,PN,0,0,0
15677,PN,0,0,0
15678,PN,0,0,0
15679,PN,0,0,0
15680,PN,0,0,0
15681,PN,0,0,0
15682,PN,0,0,0
15683,PN,0,0,0
15684,PN,0,0,0
15685,PN,0,0,0
15686,PN,0,0,0
15687,PN,0,0,0
15688,PN,0,0,0
15689,PN,0,0,0
15690,PN,0,0,0
15691,PN,0,0,0
15692,PN,0,0,0
15693,PN,0,0,0
15694,PN,0,0,0
15695,PN,0,0,0
15696,PN,0,0,0
15697,PN,0,0,0
15698,PN,0,0,0
15699,PN,0,0,0
15700,PN,0,0,0
15701,PN,0,0,0
15702,PN,0,0,0
15703,PN,0,0,0
15704,PN,0,0,0
15705,PN,0,0,0
15706,PN,0,0,0
15707,PN,0,0,0
15708,PN,0,0,0
15709,PN,0,0,0
15710,PN,0,0,0
15711,PN,0,0,0
15712,PN,0,0,0
15713,PN,0,0,0
15714,PN,0,0,0
15715,PN,0,0,0
15716,PN,0,0,0
15717,PN,0,0,0
15718,PN,0,0,0
15719,PN,0,0,0
15720,PN,0,0,0
15721,PN,0,0,0
15722,PN,0,0,0
15723,PN,0,0,0
15724,PN,0,0,0
15725,PN,0,0,0
15726,PN,0,0,0
15727,PN,0,0,0
15728,PN,0,0,0
15729,PN,0,0,0
15730,PN,0,0,0
15731,PN,0,0,0
15732,PN,0,0,0
15733,PN,0,0,0
15734,PN,0,0,0
15735,PN,0,0,0
15736,PN,0,0,0
15737,PN,0,0,0
15738,PN,0,0,0
15739,PN,0,0,0
15740,PN,0,0,0
15741,PN,0,0,0
15742,PN,0,0,0
15743,PN,0,0,0
15744,PN,0,0,0
15745,PN,0,0,0
15746,PN,0,0,0
15747,PN,0,0,0
15748,PN,0,0,0
15749,PN,0,0,0
15750,PN,0,0,0
15751,PN,0,0,0
15752,PN,0,0,0
15753,PN,0,0,0
15754,PN,0,0,0
15755,PN,0,0,0
15756,PN,0,0,0
15757,PN,0,0,0
15758,PN,0,0,0
15759,PN,0,0,0
15760,PN,0,0,0
15761,PN,0,0,0
15762,PN,0,0,0
15763,PN,0,0,0
15764,PN,0,0,0
15765,PN,0,0,0
15766,PN,0,0,0
15767,PN,0,0,0
15768,PN,0,0,0
15769,PN,0,0,0
15770,PN,0,0,0
15771,PN,0,0,0
15772,PN,0,0,0
15773,PN,0,0,0
15774,PN,0,0,0
15775,PN,0,0,0
15776,PN,0,0,0
15777,PN,0,0,0
15778,PN,0,0,0
15779,PN,0,0,0
15780,PN,0,0,0
15781,PN,0,0,0
15782,PN,0,0,0
15783,PN,0,0,0
15784,PN,0,0,0
15785,PN,0,0,0
15786,PN,0,0,0
15787,PN,0,0,0
15788,PN,0,0,0
15789,PN,0,0,0
15790,PN,0,0,0
15791,PN,0,0,0
15792,PN,0,0,0
15793,PN,0,0,0
15794,PN,0,0,0
15795,PN,0,0,0
15796,PN,0,0,0
15797,PN,0,0,0
15798,PN,0,0,0
15799,PN,0,0,0
15800,PN,0,0,0
15801,PN,0,0,0
15802,PN,0,0,0
15803,PN,0,0,0
15804,PN,0,0,0
15805,PN,0,0,0
15806,PN,0,0,0
15807,PN,0,0,0
15808,PN,0,0,0
15809,PN,0,0,0
15810,PN,0,0,0
15811,PN,0,0,0
15812,PN,0,0,0
15813,PN,0,0,0
15814,PN,0,0,0
15815,PN,0,0,0
15816,PN,0,0,0
15817,PN,0,0,0
15818,PN,0,0,0
15819,PN,0,0,0
15820,PN,0,0,0
