,Node Label,PN incoming Connections,FSI incoming Connections,LTS incoming Connections
2398,PN,58,49,44
2399,PN,76,55,45
2400,PN,38,36,24
2401,PN,41,17,16
2402,PN,46,37,24
2403,PN,78,56,50
2404,PN,47,41,31
2405,PN,34,26,21
2406,PN,51,35,18
2407,PN,54,30,38
2408,PN,51,43,28
2409,PN,53,59,41
2410,PN,75,53,31
2411,PN,54,33,15
2412,PN,51,31,24
2413,PN,56,34,28
2414,PN,72,38,31
2415,PN,74,37,41
2416,PN,68,51,32
2417,PN,79,65,55
2418,PN,59,47,35
2419,PN,41,34,30
2420,PN,25,22,12
2421,PN,70,53,36
2422,PN,64,56,43
2423,PN,75,46,27
2424,PN,58,29,28
2425,PN,39,26,15
2426,PN,68,48,47
2427,PN,59,33,19
2428,PN,59,36,26
2429,PN,26,21,8
2430,PN,40,22,18
2431,PN,63,63,40
2432,PN,69,47,53
2433,PN,42,38,18
2434,PN,35,25,23
2435,PN,68,67,27
2436,PN,64,32,44
2437,PN,40,43,25
2438,PN,78,42,40
2439,PN,61,31,34
2440,PN,86,73,44
2441,PN,59,56,30
2442,PN,71,55,46
2443,PN,44,40,24
2444,PN,59,50,34
2445,PN,62,27,20
2446,PN,47,34,30
2447,PN,40,23,11
2448,PN,51,45,33
2449,PN,66,49,27
2450,PN,73,52,50
2451,PN,54,33,26
2452,PN,55,22,15
2453,PN,76,53,36
2454,PN,80,63,42
2455,PN,72,30,32
2456,PN,62,35,43
2457,PN,61,35,29
2458,PN,43,31,26
2459,PN,57,43,25
2460,PN,61,59,23
2461,PN,67,54,35
2462,PN,66,58,42
2463,PN,66,41,38
2464,PN,62,55,43
2465,PN,31,36,27
2466,PN,73,64,36
2467,PN,74,37,31
2468,PN,51,43,32
2469,PN,75,54,40
2470,PN,50,50,16
2471,PN,75,61,37
2472,PN,33,21,22
2473,PN,58,38,35
2474,PN,76,54,41
2475,PN,49,33,17
2476,PN,57,39,25
2477,PN,41,32,18
2478,PN,52,48,40
2479,PN,89,51,40
2480,PN,37,30,8
2481,PN,87,65,45
2482,PN,65,57,32
2483,PN,48,30,8
2484,PN,73,58,47
2485,PN,52,34,27
2486,PN,42,24,27
2487,PN,45,30,21
2488,PN,72,56,30
2489,PN,68,48,30
2490,PN,67,57,31
2491,PN,92,51,40
2492,PN,61,38,11
2493,PN,65,56,41
2494,PN,70,65,51
2495,PN,41,30,18
2496,PN,50,31,41
2497,PN,69,41,32
2498,PN,66,50,44
2499,PN,63,40,39
2500,PN,64,63,48
2501,PN,36,25,13
2502,PN,72,37,29
2503,PN,56,36,23
2504,PN,77,48,24
2505,PN,69,60,33
2506,PN,62,44,33
2507,PN,44,33,20
2508,PN,58,59,27
2509,PN,60,60,59
2510,PN,52,41,30
2511,PN,59,33,24
2512,PN,56,40,29
2513,PN,66,66,37
2514,PN,32,37,16
2515,PN,76,65,45
2516,PN,88,52,57
2517,PN,81,54,38
2518,PN,63,51,32
2519,PN,28,28,13
2520,PN,58,39,26
2521,PN,53,44,30
2522,PN,83,50,55
2523,PN,59,59,34
2524,PN,73,49,27
2525,PN,59,40,20
2526,PN,56,39,19
2527,PN,34,20,20
2528,PN,69,35,27
2529,PN,70,59,36
2530,PN,67,38,31
2531,PN,71,43,41
2532,PN,65,40,36
2533,PN,78,58,49
2534,PN,54,47,40
2535,PN,64,44,25
2536,PN,81,63,45
2537,PN,45,31,30
2538,PN,36,28,14
2539,PN,57,35,34
2540,PN,35,36,19
2541,PN,66,59,39
2542,PN,56,47,26
2543,PN,49,46,33
2544,PN,54,38,27
2545,PN,64,50,32
2546,PN,52,28,31
2547,PN,43,31,26
2548,PN,64,46,37
2549,PN,66,51,36
2550,PN,68,49,45
2551,PN,65,43,28
2552,PN,63,52,46
2553,PN,50,27,17
2554,PN,43,18,20
2555,PN,32,20,17
2556,PN,31,26,14
2557,PN,75,49,40
2558,PN,56,34,19
2559,PN,94,56,40
2560,PN,73,51,38
2561,PN,36,34,23
2562,PN,40,25,19
2563,PN,61,46,43
2564,PN,57,49,20
2565,PN,57,43,45
2566,PN,38,19,16
2567,PN,56,43,27
2568,PN,48,45,28
2569,PN,68,38,29
2570,PN,43,36,14
2571,PN,75,60,35
2572,PN,44,24,11
2573,PN,78,56,44
2574,PN,75,50,38
2575,PN,63,36,12
2576,PN,73,59,38
2577,PN,78,65,50
2578,PN,64,35,32
2579,PN,41,36,17
2580,PN,35,37,22
2581,PN,72,53,27
2582,PN,42,25,24
2583,PN,63,55,25
2584,PN,64,57,50
2585,PN,80,51,36
2586,PN,56,37,38
2587,PN,66,57,41
2588,PN,58,36,38
2589,PN,65,69,50
2590,PN,75,61,46
2591,PN,25,32,26
2592,PN,67,47,38
2593,PN,43,40,27
2594,PN,69,62,47
2595,PN,72,59,32
2596,PN,37,19,22
2597,PN,73,44,29
2598,PN,49,35,23
2599,PN,69,49,43
2600,PN,66,55,37
2601,PN,52,32,28
2602,PN,67,36,31
2603,PN,37,43,24
2604,PN,79,44,33
2605,PN,78,57,47
2606,PN,66,51,43
2607,PN,44,43,32
2608,PN,53,28,12
2609,PN,60,25,20
2610,PN,44,35,15
2611,PN,48,23,26
2612,PN,76,60,27
2613,PN,59,58,35
2614,PN,73,32,33
2615,PN,56,30,23
2616,PN,72,44,41
2617,PN,59,49,37
2618,PN,53,53,39
2619,PN,55,35,20
2620,PN,58,23,31
2621,PN,53,53,41
2622,PN,72,62,47
2623,PN,85,65,42
2624,PN,33,18,19
2625,PN,45,23,22
2626,PN,76,61,45
2627,PN,72,50,39
2628,PN,77,46,44
2629,PN,60,41,31
2630,PN,31,27,11
2631,PN,50,51,36
2632,PN,69,71,41
2633,PN,64,28,34
2634,PN,49,38,19
2635,PN,73,44,41
2636,PN,75,54,47
2637,PN,59,59,36
2638,PN,64,56,28
2639,PN,69,34,31
2640,PN,59,70,49
2641,PN,70,37,18
2642,PN,50,33,24
2643,PN,61,26,16
2644,PN,72,58,40
2645,PN,65,65,51
2646,PN,56,52,33
2647,PN,59,52,46
2648,PN,54,65,52
2649,PN,69,64,53
2650,PN,72,73,47
2651,PN,54,38,30
2652,PN,67,54,45
2653,PN,51,50,35
2654,PN,75,41,20
2655,PN,64,56,55
2656,PN,54,37,33
2657,PN,70,49,33
2658,PN,55,53,37
2659,PN,55,42,28
2660,PN,68,54,56
2661,PN,48,30,32
2662,PN,83,56,58
2663,PN,32,21,14
2664,PN,59,46,50
2665,PN,63,45,41
2666,PN,68,45,28
2667,PN,67,47,30
2668,PN,58,41,25
2669,PN,62,44,29
2670,PN,43,30,20
2671,PN,65,59,47
2672,PN,76,43,30
2673,PN,40,17,17
2674,PN,83,55,37
2675,PN,43,28,19
2676,PN,67,60,57
2677,PN,75,60,48
2678,PN,69,60,39
2679,PN,42,30,21
2680,PN,43,37,38
2681,PN,46,39,25
2682,PN,46,34,29
2683,PN,62,64,52
2684,PN,80,67,40
2685,PN,40,41,26
2686,PN,74,68,38
2687,PN,52,42,30
2688,PN,73,42,47
2689,PN,51,42,29
2690,PN,81,56,47
2691,PN,71,48,40
2692,PN,61,23,22
2693,PN,51,38,22
2694,PN,79,47,40
2695,PN,54,38,28
2696,PN,55,36,19
2697,PN,62,51,33
2698,PN,43,35,27
2699,PN,72,50,45
2700,PN,71,46,38
2701,PN,62,36,22
2702,PN,81,40,36
2703,PN,40,42,21
2704,PN,64,58,41
2705,PN,76,34,28
2706,PN,73,49,26
2707,PN,63,49,42
2708,PN,39,20,24
2709,PN,40,20,11
2710,PN,71,70,41
2711,PN,69,70,44
2712,PN,67,55,53
2713,PN,50,48,29
2714,PN,52,27,24
2715,PN,75,45,28
2716,PN,76,55,30
2717,PN,69,33,25
2718,PN,73,62,54
2719,PN,59,58,34
2720,PN,56,44,37
2721,PN,80,38,37
2722,PN,51,35,14
2723,PN,66,62,48
2724,PN,56,48,34
2725,PN,75,56,32
2726,PN,77,37,28
2727,PN,64,46,42
2728,PN,53,64,33
2729,PN,62,33,32
2730,PN,67,52,41
2731,PN,71,50,46
2732,PN,58,34,28
2733,PN,44,34,23
2734,PN,42,25,7
2735,PN,68,58,47
2736,PN,83,59,31
2737,PN,69,62,43
2738,PN,84,61,44
2739,PN,57,46,28
2740,PN,80,60,36
2741,PN,47,30,34
2742,PN,70,34,25
2743,PN,70,48,35
2744,PN,31,36,8
2745,PN,54,35,33
2746,PN,35,40,20
2747,PN,49,38,18
2748,PN,44,39,29
2749,PN,75,71,39
2750,PN,75,50,43
2751,PN,68,42,31
2752,PN,88,56,45
2753,PN,57,41,33
2754,PN,64,35,16
2755,PN,45,30,15
2756,PN,52,46,28
2757,PN,48,53,33
2758,PN,71,46,42
2759,PN,55,32,23
2760,PN,40,25,18
2761,PN,61,37,41
2762,PN,87,61,41
2763,PN,64,35,22
2764,PN,34,37,16
2765,PN,64,42,26
2766,PN,43,25,19
2767,PN,48,22,13
2768,PN,39,38,27
2769,PN,78,64,50
2770,PN,68,47,19
2771,PN,75,36,23
2772,PN,61,32,25
2773,PN,48,29,31
2774,PN,72,52,39
2775,PN,36,36,20
2776,PN,80,36,24
2777,PN,44,34,21
2778,PN,82,56,48
2779,PN,57,54,33
2780,PN,34,30,12
2781,PN,80,37,29
2782,PN,36,15,11
2783,PN,33,19,16
2784,PN,58,51,29
2785,PN,54,31,23
2786,PN,65,41,26
2787,PN,62,43,35
2788,PN,60,53,38
2789,PN,72,59,52
2790,PN,87,36,29
2791,PN,53,44,26
2792,PN,66,53,34
2793,PN,78,64,39
2794,PN,53,36,27
2795,PN,57,47,35
2796,PN,78,37,25
2797,PN,79,67,46
2798,PN,72,46,33
2799,PN,58,51,28
2800,PN,73,61,53
2801,PN,70,57,49
2802,PN,76,63,52
2803,PN,74,57,49
2804,PN,90,65,46
2805,PN,70,57,33
2806,PN,51,38,27
2807,PN,67,46,36
2808,PN,63,79,64
2809,PN,50,44,26
2810,PN,53,50,28
2811,PN,51,22,19
2812,PN,57,34,28
2813,PN,77,55,36
2814,PN,60,30,23
2815,PN,55,38,45
2816,PN,98,60,44
2817,PN,85,68,43
2818,PN,61,55,51
2819,PN,76,31,22
2820,PN,72,32,32
2821,PN,70,37,30
2822,PN,62,51,27
2823,PN,56,35,34
2824,PN,79,44,35
2825,PN,53,40,28
2826,PN,27,23,8
2827,PN,83,45,26
2828,PN,25,13,11
2829,PN,57,27,14
2830,PN,70,33,22
2831,PN,75,60,52
2832,PN,26,16,13
2833,PN,71,57,38
2834,PN,67,53,33
2835,PN,43,26,27
2836,PN,20,22,19
2837,PN,50,28,33
2838,PN,81,42,24
2839,PN,77,63,40
2840,PN,65,58,30
2841,PN,25,21,14
2842,PN,62,42,27
2843,PN,61,28,24
2844,PN,75,55,38
2845,PN,68,49,43
2846,PN,37,34,23
2847,PN,33,21,25
2848,PN,64,47,32
2849,PN,31,21,21
2850,PN,31,22,16
2851,PN,71,67,43
2852,PN,66,52,40
2853,PN,53,25,15
2854,PN,82,28,32
2855,PN,76,38,41
2856,PN,53,35,29
2857,PN,82,60,47
2858,PN,79,56,40
2859,PN,73,53,44
2860,PN,56,54,24
2861,PN,82,56,43
2862,PN,62,55,50
2863,PN,55,37,37
2864,PN,80,28,36
2865,PN,41,39,23
2866,PN,61,62,44
2867,PN,48,38,27
2868,PN,65,72,62
2869,PN,67,42,33
2870,PN,38,33,29
2871,PN,77,56,58
2872,PN,48,47,38
2873,PN,75,33,21
2874,PN,48,42,28
2875,PN,66,41,37
2876,PN,63,58,49
2877,PN,47,45,31
2878,PN,63,59,49
2879,PN,36,20,12
2880,PN,71,57,51
2881,PN,50,27,16
2882,PN,48,34,25
2883,PN,61,37,32
2884,PN,62,44,33
2885,PN,73,56,23
2886,PN,45,44,40
2887,PN,81,43,38
2888,PN,39,23,17
2889,PN,32,48,22
2890,PN,72,75,57
2891,PN,70,41,40
2892,PN,63,44,27
2893,PN,74,52,30
2894,PN,72,39,26
2895,PN,46,33,33
2896,PN,57,48,40
2897,PN,34,19,24
2898,PN,25,29,17
2899,PN,57,25,22
2900,PN,56,34,34
2901,PN,30,27,12
2902,PN,52,43,34
2903,PN,60,30,31
2904,PN,69,49,39
2905,PN,29,19,14
2906,PN,52,36,21
2907,PN,49,38,35
2908,PN,48,40,27
2909,PN,33,19,10
2910,PN,65,39,37
2911,PN,57,36,34
2912,PN,30,17,24
2913,PN,86,43,47
2914,PN,60,43,24
2915,PN,85,55,35
2916,PN,74,59,37
2917,PN,36,12,24
2918,PN,51,29,27
2919,PN,70,58,28
2920,PN,57,60,43
2921,PN,45,25,30
2922,PN,42,26,15
2923,PN,65,43,29
2924,PN,59,25,20
2925,PN,39,26,16
2926,PN,54,52,21
2927,PN,49,29,23
2928,PN,36,22,24
2929,PN,50,34,19
2930,PN,72,60,48
2931,PN,81,38,36
2932,PN,48,45,35
2933,PN,55,34,22
2934,PN,76,44,35
2935,PN,63,35,21
2936,PN,78,67,44
2937,PN,81,47,30
2938,PN,52,36,25
2939,PN,32,26,23
2940,PN,49,23,22
2941,PN,36,16,16
2942,PN,72,58,57
2943,PN,45,50,26
2944,PN,53,43,35
2945,PN,53,37,32
2946,PN,45,31,26
2947,PN,49,34,17
2948,PN,79,46,26
2949,PN,79,57,39
2950,PN,52,29,17
2951,PN,53,46,45
2952,PN,61,31,33
2953,PN,63,48,45
2954,PN,87,54,34
2955,PN,35,26,10
2956,PN,45,26,13
2957,PN,55,40,44
2958,PN,73,38,34
2959,PN,62,45,39
2960,PN,46,32,28
2961,PN,44,21,9
2962,PN,70,60,49
2963,PN,54,60,40
2964,PN,72,59,33
2965,PN,57,33,30
2966,PN,61,72,51
2967,PN,70,70,41
2968,PN,50,30,6
2969,PN,49,32,14
2970,PN,42,23,29
2971,PN,94,37,32
2972,PN,51,40,22
2973,PN,76,48,36
2974,PN,52,50,20
2975,PN,62,44,35
2976,PN,69,51,36
2977,PN,61,49,22
2978,PN,84,58,40
2979,PN,71,49,32
2980,PN,49,34,24
2981,PN,80,43,23
2982,PN,44,30,26
2983,PN,54,59,36
2984,PN,75,57,47
2985,PN,36,26,25
2986,PN,68,42,40
2987,PN,50,33,35
2988,PN,48,29,27
2989,PN,64,49,37
2990,PN,45,48,38
2991,PN,70,45,35
2992,PN,54,69,50
2993,PN,33,29,21
2994,PN,62,46,33
2995,PN,43,33,30
2996,PN,67,55,27
2997,PN,66,38,46
2998,PN,72,50,43
2999,PN,73,47,30
3000,PN,36,28,23
3001,PN,76,52,39
3002,PN,62,50,40
3003,PN,79,50,48
3004,PN,57,37,38
3005,PN,52,50,32
3006,PN,57,38,28
3007,PN,63,56,46
3008,PN,67,48,34
3009,PN,73,61,42
3010,PN,65,33,25
3011,PN,68,38,19
3012,PN,41,28,16
3013,PN,46,38,20
3014,PN,57,49,24
3015,PN,47,23,31
3016,PN,83,71,47
3017,PN,62,59,41
3018,PN,34,30,11
3019,PN,57,39,28
3020,PN,55,28,23
3021,PN,31,24,16
3022,PN,41,25,16
3023,PN,58,26,22
3024,PN,35,44,31
3025,PN,62,50,36
3026,PN,17,21,4
3027,PN,83,65,45
3028,PN,75,37,32
3029,PN,80,62,48
3030,PN,80,66,45
3031,PN,76,72,47
3032,PN,63,22,27
3033,PN,46,34,22
3034,PN,65,59,42
3035,PN,78,52,46
3036,PN,41,33,20
3037,PN,30,29,31
3038,PN,62,43,32
3039,PN,53,31,15
3040,PN,36,41,12
3041,PN,73,56,34
3042,PN,36,27,18
3043,PN,57,55,49
3044,PN,66,44,48
3045,PN,68,43,34
3046,PN,66,49,23
3047,PN,70,61,45
3048,PN,58,44,23
3049,PN,48,22,20
3050,PN,65,75,45
3051,PN,57,49,51
3052,PN,45,43,23
3053,PN,59,47,30
3054,PN,78,58,54
3055,PN,62,42,30
3056,PN,66,63,28
3057,PN,76,68,57
3058,PN,75,56,38
3059,PN,69,63,40
3060,PN,28,20,28
3061,PN,78,58,51
3062,PN,60,36,25
3063,PN,59,39,32
3064,PN,23,18,26
3065,PN,50,37,27
3066,PN,50,61,28
3067,PN,72,54,39
3068,PN,58,52,40
3069,PN,76,60,48
3070,PN,61,42,25
3071,PN,71,60,28
3072,PN,42,34,24
3073,PN,63,48,35
3074,PN,71,63,38
3075,PN,72,47,48
3076,PN,63,31,22
3077,PN,44,54,31
3078,PN,79,41,37
3079,PN,61,35,28
3080,PN,66,53,33
3081,PN,70,68,40
3082,PN,30,15,24
3083,PN,41,35,27
3084,PN,56,20,25
3085,PN,65,43,32
3086,PN,48,26,9
3087,PN,79,47,40
3088,PN,27,30,8
3089,PN,68,58,39
3090,PN,79,51,38
3091,PN,80,57,53
3092,PN,70,78,48
3093,PN,94,49,39
3094,PN,67,39,35
3095,PN,74,49,54
3096,PN,37,21,24
3097,PN,57,48,49
3098,PN,54,51,33
3099,PN,53,29,18
3100,PN,51,46,24
3101,PN,55,35,28
3102,PN,75,65,48
3103,PN,53,35,27
3104,PN,42,44,23
3105,PN,49,33,27
3106,PN,71,38,19
3107,PN,66,54,43
3108,PN,52,37,25
3109,PN,64,70,36
3110,PN,67,61,44
3111,PN,54,42,31
3112,PN,59,47,28
3113,PN,83,45,40
3114,PN,60,53,26
3115,PN,47,20,14
3116,PN,67,28,44
3117,PN,49,29,26
3118,PN,69,52,42
3119,PN,51,28,18
3120,PN,64,40,25
3121,PN,68,69,45
3122,PN,40,35,28
3123,PN,29,12,8
3124,PN,61,38,16
3125,PN,45,21,10
3126,PN,79,66,52
3127,PN,58,45,29
3128,PN,44,34,22
3129,PN,46,31,17
3130,PN,71,54,40
3131,PN,78,41,35
3132,PN,81,53,33
3133,PN,37,22,19
3134,PN,68,61,48
3135,PN,55,49,27
3136,PN,53,21,22
3137,PN,66,50,43
3138,PN,58,36,32
3139,PN,71,26,18
3140,PN,71,58,52
3141,PN,69,53,33
3142,PN,63,55,35
3143,PN,56,37,28
3144,PN,63,50,35
3145,PN,74,46,32
3146,PN,56,30,33
3147,PN,42,17,11
3148,PN,53,47,26
3149,PN,70,39,17
3150,PN,72,46,35
3151,PN,64,45,39
3152,PN,75,63,48
3153,PN,75,57,41
3154,PN,76,72,54
3155,PN,35,25,8
3156,PN,67,48,26
3157,PN,52,30,20
3158,PN,27,21,7
3159,PN,46,41,29
3160,PN,77,68,43
3161,PN,74,50,34
3162,PN,75,34,30
3163,PN,74,51,52
3164,PN,70,53,37
3165,PN,52,30,28
3166,PN,50,40,20
3167,PN,70,42,38
3168,PN,93,59,36
3169,PN,63,44,30
3170,PN,29,35,13
3171,PN,64,48,33
3172,PN,36,20,23
3173,PN,42,36,23
3174,PN,46,32,20
3175,PN,75,66,51
3176,PN,47,45,30
3177,PN,72,54,38
3178,PN,39,29,22
3179,PN,57,60,40
3180,PN,36,28,22
3181,PN,78,56,48
3182,PN,35,24,17
3183,PN,90,57,34
3184,PN,57,38,26
3185,PN,77,27,36
3186,PN,60,72,48
3187,PN,46,30,24
3188,PN,65,50,43
3189,PN,50,31,33
3190,PN,40,36,22
3191,PN,53,34,26
3192,PN,38,21,20
3193,PN,29,22,16
3194,PN,39,15,13
3195,PN,80,48,33
3196,PN,69,67,46
3197,PN,65,66,44
3198,PN,49,29,30
3199,PN,73,40,27
3200,PN,63,39,27
3201,PN,58,59,35
3202,PN,77,49,36
3203,PN,53,43,23
3204,PN,72,45,32
3205,PN,50,39,27
3206,PN,40,50,24
3207,PN,71,56,45
3208,PN,70,60,40
3209,PN,58,31,26
3210,PN,75,67,49
3211,PN,46,42,42
3212,PN,53,35,31
3213,PN,68,37,41
3214,PN,40,31,24
3215,PN,73,41,36
3216,PN,70,41,21
3217,PN,49,33,16
3218,PN,60,55,30
3219,PN,38,40,18
3220,PN,61,49,43
3221,PN,68,53,46
3222,PN,45,26,17
3223,PN,41,34,15
3224,PN,43,30,23
3225,PN,81,60,37
3226,PN,67,62,53
3227,PN,84,47,45
3228,PN,62,28,16
3229,PN,50,28,26
3230,PN,62,46,27
3231,PN,73,55,37
3232,PN,73,42,29
3233,PN,35,30,14
3234,PN,63,47,51
3235,PN,84,59,34
3236,PN,74,43,27
3237,PN,47,27,24
3238,PN,51,37,14
3239,PN,79,49,30
3240,PN,49,47,31
3241,PN,83,54,32
3242,PN,69,41,38
3243,PN,84,60,48
3244,PN,74,42,38
3245,PN,64,37,29
3246,PN,69,55,46
3247,PN,78,41,33
3248,PN,57,49,40
3249,PN,44,29,23
3250,PN,37,28,22
3251,PN,56,38,22
3252,PN,72,63,45
3253,PN,50,24,15
3254,PN,42,37,22
3255,PN,68,51,49
3256,PN,60,56,59
3257,PN,53,43,34
3258,PN,31,23,22
3259,PN,45,29,25
3260,PN,63,54,49
3261,PN,39,28,11
3262,PN,82,57,38
3263,PN,40,30,9
3264,PN,60,39,37
3265,PN,62,56,46
3266,PN,56,35,25
3267,PN,66,46,26
3268,PN,72,63,44
3269,PN,68,57,34
3270,PN,64,45,32
3271,PN,45,25,20
3272,PN,85,36,25
3273,PN,67,54,57
3274,PN,49,48,38
3275,PN,65,43,27
3276,PN,35,31,23
3277,PN,42,32,29
3278,PN,44,27,10
3279,PN,38,27,17
3280,PN,70,39,39
3281,PN,39,37,9
3282,PN,49,48,16
3283,PN,39,46,37
3284,PN,52,30,28
3285,PN,69,41,32
3286,PN,60,55,51
3287,PN,32,13,23
3288,PN,59,33,16
3289,PN,48,35,17
3290,PN,39,24,17
3291,PN,41,29,20
3292,PN,72,55,43
3293,PN,71,58,46
3294,PN,54,48,38
3295,PN,78,58,39
3296,PN,74,33,43
3297,PN,53,43,36
3298,PN,76,67,54
3299,PN,76,48,52
3300,PN,54,32,25
3301,PN,58,45,33
3302,PN,58,46,27
3303,PN,43,24,19
3304,PN,69,58,50
3305,PN,72,37,25
3306,PN,60,35,22
3307,PN,69,64,47
3308,PN,55,45,34
3309,PN,44,17,22
3310,PN,70,38,30
3311,PN,58,39,25
3312,PN,71,48,29
3313,PN,56,31,34
3314,PN,73,59,43
3315,PN,43,23,17
3316,PN,64,49,39
3317,PN,46,26,23
3318,PN,47,26,15
3319,PN,78,57,39
3320,PN,63,62,50
3321,PN,43,42,20
3322,PN,45,31,29
3323,PN,46,34,16
3324,PN,70,48,35
3325,PN,74,55,39
3326,PN,59,36,32
3327,PN,43,38,22
3328,PN,59,40,25
3329,PN,64,34,37
3330,PN,43,36,20
3331,PN,79,44,40
3332,PN,42,38,23
3333,PN,68,41,30
3334,PN,43,42,16
3335,PN,58,47,31
3336,PN,69,53,42
3337,PN,72,59,38
3338,PN,53,56,44
3339,PN,76,59,33
3340,PN,42,17,11
3341,PN,59,48,35
3342,PN,42,22,17
3343,PN,70,52,35
3344,PN,77,34,43
3345,PN,70,39,26
3346,PN,73,37,26
3347,PN,54,65,28
3348,PN,75,61,32
3349,PN,64,46,33
3350,PN,72,47,30
3351,PN,49,36,26
3352,PN,73,51,42
3353,PN,61,31,22
3354,PN,70,64,54
3355,PN,84,24,19
3356,PN,43,35,22
3357,PN,68,49,34
3358,PN,67,50,50
3359,PN,85,64,42
3360,PN,66,73,49
3361,PN,60,40,12
3362,PN,54,52,29
3363,PN,80,61,48
3364,PN,63,37,23
3365,PN,65,38,30
3366,PN,81,43,23
3367,PN,35,16,22
3368,PN,43,26,18
3369,PN,54,24,18
3370,PN,39,28,27
3371,PN,54,35,16
3372,PN,74,44,32
3373,PN,61,44,32
3374,PN,69,71,41
3375,PN,59,76,39
3376,PN,39,32,31
3377,PN,52,30,32
3378,PN,60,51,36
3379,PN,69,52,45
3380,PN,56,43,32
3381,PN,50,22,17
3382,PN,64,46,35
3383,PN,35,25,30
3384,PN,48,49,27
3385,PN,52,53,38
3386,PN,72,55,40
3387,PN,68,62,34
3388,PN,72,64,53
3389,PN,65,63,28
3390,PN,40,22,22
3391,PN,77,48,54
3392,PN,73,47,38
3393,PN,64,43,34
3394,PN,63,61,41
3395,PN,61,34,23
3396,PN,41,32,21
3397,PN,80,58,37
3398,PN,54,31,14
3399,PN,48,41,31
3400,PN,71,54,35
3401,PN,54,59,33
3402,PN,22,24,11
3403,PN,49,26,31
3404,PN,64,67,36
3405,PN,57,62,39
3406,PN,73,38,22
3407,PN,59,50,26
3408,PN,78,54,52
3409,PN,49,34,17
3410,PN,66,39,25
3411,PN,61,30,22
3412,PN,81,71,53
3413,PN,63,41,35
3414,PN,46,35,31
3415,PN,54,35,32
3416,PN,38,27,18
3417,PN,64,36,26
3418,PN,78,55,43
3419,PN,71,36,25
3420,PN,75,59,51
3421,PN,65,53,36
3422,PN,25,27,16
3423,PN,49,21,19
3424,PN,44,28,12
3425,PN,33,21,12
3426,PN,62,54,41
3427,PN,65,61,44
3428,PN,61,58,41
3429,PN,32,19,14
3430,PN,58,57,33
3431,PN,37,19,18
3432,PN,33,29,17
3433,PN,70,37,27
3434,PN,41,25,17
3435,PN,79,45,32
3436,PN,54,35,29
3437,PN,63,40,28
3438,PN,41,35,23
3439,PN,66,36,37
3440,PN,54,39,38
3441,PN,61,43,40
3442,PN,61,62,43
3443,PN,34,26,12
3444,PN,83,42,25
3445,PN,66,79,45
3446,PN,68,57,36
3447,PN,44,50,32
3448,PN,41,33,20
3449,PN,69,69,53
3450,PN,50,25,34
3451,PN,58,53,42
3452,PN,68,49,36
3453,PN,39,33,17
3454,PN,69,65,26
3455,PN,75,51,38
3456,PN,46,18,28
3457,PN,66,53,41
3458,PN,44,32,13
3459,PN,86,55,40
3460,PN,63,42,33
3461,PN,73,32,37
3462,PN,43,26,15
3463,PN,75,61,44
3464,PN,75,39,25
3465,PN,71,55,30
3466,PN,53,29,26
3467,PN,65,53,27
3468,PN,28,44,16
3469,PN,69,40,40
3470,PN,56,43,23
3471,PN,28,25,14
3472,PN,76,60,48
3473,PN,38,34,28
3474,PN,70,54,52
3475,PN,68,34,20
3476,PN,86,34,40
3477,PN,67,44,24
3478,PN,63,49,41
3479,PN,50,51,24
3480,PN,80,56,47
3481,PN,68,29,29
3482,PN,81,55,55
3483,PN,81,63,48
3484,PN,47,36,20
3485,PN,76,64,49
3486,PN,56,45,33
3487,PN,46,27,25
3488,PN,76,60,36
3489,PN,75,39,25
3490,PN,52,43,36
3491,PN,67,41,38
3492,PN,88,44,35
3493,PN,54,42,35
3494,PN,55,34,31
3495,PN,37,30,13
3496,PN,82,38,24
3497,PN,70,49,32
3498,PN,78,54,40
3499,PN,52,41,29
3500,PN,72,60,38
3501,PN,48,27,18
3502,PN,69,77,36
3503,PN,30,29,20
3504,PN,59,43,33
3505,PN,68,43,37
3506,PN,34,19,15
3507,PN,46,29,20
3508,PN,40,27,19
3509,PN,35,36,24
3510,PN,80,54,42
3511,PN,53,52,47
3512,PN,61,55,49
3513,PN,70,32,33
3514,PN,77,53,38
3515,PN,55,39,33
3516,PN,62,60,55
3517,PN,69,31,27
3518,PN,43,36,25
3519,PN,74,41,30
3520,PN,68,41,42
3521,PN,56,50,29
3522,PN,53,45,35
3523,PN,56,38,23
3524,PN,44,33,16
3525,PN,55,42,22
3526,PN,69,42,37
3527,PN,71,50,29
3528,PN,51,45,30
3529,PN,59,46,27
3530,PN,77,44,33
3531,PN,45,39,19
3532,PN,39,46,32
3533,PN,66,45,37
3534,PN,47,22,16
3535,PN,65,35,25
3536,PN,36,33,17
3537,PN,64,41,26
3538,PN,55,28,18
3539,PN,88,25,28
3540,PN,54,38,36
3541,PN,59,41,28
3542,PN,58,47,35
3543,PN,74,77,55
3544,PN,38,27,26
3545,PN,66,69,41
3546,PN,33,25,19
3547,PN,57,25,28
3548,PN,59,50,25
3549,PN,77,68,47
3550,PN,60,35,25
3551,PN,58,42,21
3552,PN,44,35,27
3553,PN,50,21,12
3554,PN,58,33,26
3555,PN,87,47,38
3556,PN,68,48,36
3557,PN,51,43,25
3558,PN,77,57,66
3559,PN,62,45,29
3560,PN,58,36,20
